UserId,ReviewCount,AvgScore,VsOverallAvg
48e608093aa12309af369ebea495958fc10984cb8bc7847d0fcd06b10489dd06,17,4.53,0.35
aa083e566fdde5353279ec1a2066b3e285fa848d19426d2b971d6f4249be95e1,17,5,0.82
7436d346a855d694b240ed63db6a94c92e19ef38ce794de49515020bb67d1885,17,4.82,0.64
d1f0241ab97db1f1591e07e04762be8aa5661f6b5ae27a4830859c0c2dd80877,17,3.82,-0.36
ae1ed1bc6c6c9e761e21a55db8bdb2665b3c3ce5f2483e74dd6f46cb1867c82e,17,4.94,0.76
b46d05377464fc187e5733392af680a70cac1b49dc55e0dc31fa00e330db15ca,17,4.59,0.41
c1e2272c24e8cd1239f4aa1997bb03fbe25bdb9b4d4a93e9463fc33c53079459,17,4.65,0.47
4204282acc05abe4d2a240b190aa5146dc634de04515821ae7450ad377a7a36d,17,4.53,0.35
5a99fb895104459cf814cb68d6c82126a27ec1598d0bca38b462c52769af35b5,17,5,0.82
4cad411b5a430fb9950cb1a9cc07b33fa9ffa6b9327701d56294b38be13573f9,17,1,-3.18
40c5a335a8d4932dbf120dbad07afc6046ec41068b9312cc92d7f4470ac9d9df,17,4.06,-0.12
31647ccb139c179b8b5b3c314b0abed36354b927107a342f4623cc2619fb175a,17,4.24,0.06
5db725dd25b5c2618da7d6df9663f6914d7c05aef182f230044e9224e956e192,17,4.71,0.53
4d65e7f013f9ea5fe558e971d52c522357389dfe94d0ac2b7ec882b26335371d,17,5,0.82
ffa4d45570561bbb180a5d06ebcec6d787a757a9dd0bf4909e95ee974881d3e4,17,4.88,0.7
7b6f08c8a97d82a40bcd855f05ad191f8f24adec4344baf47ef3a4af2e38d271,17,4.18,0
99076a962dc084212c80b970a8a8d3530fb5377ff7fc07c11e5399097b916d07,17,5,0.82
653e34b250835efe9cadaae4a0ba14028a3b10a6dec8fa4b0a8f243698c6a971,17,3.65,-0.53
bd1a52010b68954213d6bc2696f3402f3257f82458968ff8adf5ff567f08bdef,17,4.71,0.53
d720687d67305b7f6c8848f79003662ccbcae5de94dacce883cd9fea6a6285f1,17,2.71,-1.47
c11b492b283665ee6425fb70df1ec7d7a4e6362b8b31a16b619a91fc581a9bbd,17,3.35,-0.83
2d6849f412653c51f9d0f2482fc1fa5306e1a7dbc9a10d21162e6c6784e57ab9,17,4.59,0.41
2fcaa8e72e250faaf0cea9b295b6947d3c5c3b5c07c6778295e1c57e92f94623,17,4.76,0.58
993d4fb2b520963ea4f49ae5029716a04e64b26964098c8f8bb2463a13ea67ba,17,1.06,-3.12
833529c998bce26070e35a2ae97705effbffb74d264f5a62dcd21a380606fe22,17,3.71,-0.47
e17cf12ce0d51d9a9a27b4a18b5a92996bbd1aacb910f576b16df08cdedbe58b,17,5,0.82
3ed573af2036297b1948732509aa51b22b3e5fe1025462bebde4227ec89c1559,17,2.94,-1.24
3dc0ca159770c45c0384e95584c4837581d9df2d6f59a69250872f65e227acf7,17,4.24,0.06
3c227f554de40ba8c523036a3b1d3830b8b77945a846afe8389aca3843455f76,17,4.18,0
fe2c355f4791386294e75dff38528f6bef2fb106961cde6e13a0a0ee667910db,17,4.88,0.7
e7e228fa2b9914492092ace8c8cf6eaf3c5eaf32bb29d91d098797ae942fe4a9,17,4.76,0.58
516d501dce85fa03351c9a95d4eb6b878546f9049c7d1fceb2767f80ca5e9671,17,4.35,0.17
162aabed0bb5c1ec3bbfff0b1492683f90f87a715fd602212267d89ccd61759e,17,5,0.82
464fe8d625369e18730ac865f2796b4d9502ddf4da3200f65d5108146d571471,17,5,0.82
5a5548d6f1f752c2e2e37af58ead1fe570c47daef73e094d4df1f3d3a5dd5349,17,4.65,0.47
30c78b5ebbed45e1267228dc2ce9421ae52d820df9cef8c5559aac87f547345a,17,4.24,0.06
2252f2ed223d5707f3a14b91030dc83b15d8607f12206f85f2e5ec5d77097539,17,4.94,0.76
af9e79911cf17e4d407b2fc79f66ea7afed859b3c6913b87386442d2b3444767,17,5,0.82
3a1d18b97a3b28c52fc1c2856bb70cefd564341bb1ad58cdc5b1203da151c914,17,5,0.82
8e71775f279bb7136744e36bdc473f5f09efc89202f1f31b2602cb736a83c002,17,4.71,0.53
68d9e6d0ce678a0ffd216405456810bae77cf736f153ed0c55253ce1e186eb7a,17,5,0.82
745afdc6e2bc5409cbf6004ea0687044ca7ae70a737b87821bbd33b321a60ee8,17,3.59,-0.59
0072ff6aab5f48ac676770780598e519de4d1fdd5ba993dd0adb22701a6655af,17,5,0.82
a98e0d5a93d430296149f7c2ab9754c6b1f967dd9cf655f006f0d40669ec4851,17,4,-0.18
7e560439aa402cc97d05c012c0b79e2dca40a5a96f37534ede5d144b0fbce87a,17,4.65,0.47
676cd40e1cf6d1c9009f1f8cae214828579af0c58da2e655febefe8b212f2716,17,5,0.82
80b9ab9032df4cbee9395098ea23d42b7fbeff132a12672c2177429927c32818,17,3.94,-0.24
eefb10016c7968b6889fe84e05761a9d7f86b4cc189eeb09d29ed51d57152eb6,17,4.06,-0.12
72315800a290e7edc96b6ab9daeee37b613ee64199012c11e5ce552c676b941d,17,4.24,0.06
64a9e62530a1fc8a6da4e55a41263b9d204a2f04e888bc8224036d0759108bec,17,5,0.82
100f17e6ceed56b158e7cfdbefd8e6229df05ab2451f68ff66c8c588ffc98eef,17,4.71,0.53
68f9a4edef4ac44a6efd421a9f2b26c5a36213244de097e5414f424cda0a6e7d,17,4.71,0.53
50ac1ccf7ea75e4e08dcfbf647c027bf93aac398f1eebb1c7886fab68d240375,17,5,0.82
49684cfe33a351952e31b381f25074e21d049f5f6c903d0024f2d68ee4149088,17,4.12,-0.06
82695802b64d5b966316077b9980698ea0e26a7534e75e5603b83732626e640c,17,2.65,-1.53
735044838ad121e8301118d49f218c699e86b6dd931e7703b36245697a6d5f75,17,5,0.82
7e8ffdd26598b10fd96bc8553297887175992d9697478658d6b5187e6008d3ee,17,4.29,0.11
fd0b5f2560fcb20474b831ce55123c7dbe1ed36e2eb3d11e0e97c08280c406b3,17,4.76,0.58
e04b3b82d49573c2949182fe4f310ca9a8cec7d2fe34b33fda1b5c44998a56d2,17,1.47,-2.71
7992fd2755c9fa3fbbdb488d3531ec91a88eda71d4a4be44815858a5340caedc,17,4.65,0.47
a6b7780147c3cccb1ac9275e8c33a465bfdf4a063d45cba64865cde0bffc1688,17,3.71,-0.47
70b7223f23a7adbe56a629623050fcc9da7a764a13b56defa98baac591daa985,17,4.41,0.23
0bc84be1710441fea7357d4c216db78b52631857c3d29683f9b18e33190028ce,17,5,0.82
74a2987749637abde838b583650b3fd5deff7a050d919d1a01379ce676fdaefc,17,4.76,0.58
7a41a3cf23196523ecbbc6a439fc3372eeb7630869b2b6af77393c3100186944,17,3,-1.18
794b7b6032f5f6556ba6a59dad402ae8f007bd25a247028f7a6a14fd25b4b5e0,17,3.71,-0.47
a58e2ba33aa5431004ef0109a64904c25eda71a93e568c04c4d011e0bdcf5b2c,17,5,0.82
dca3fbee62fa66ad92b92bb393a7f96c8adde68cc06a794e54f1383bea5d57d8,17,3.88,-0.3
91f072732ee7528e968b50dfa6caa7e561b7230aefba1b9e4e946f3ba6c77642,17,4.94,0.76
9a691eb0d59714617f9c52f59b30fbdba12bea2534df75d8bc471c9e2c50dd6d,17,4.65,0.47
a77e4457983fb2d057fd978dd782ddda51284f0829200cae7860cba5f909fbba,17,3.76,-0.42
4db7c4415fa4ecf8aaf99ac7af5b191f2c10e5d20fa572d702fc8a247c1c4c4b,17,4.65,0.47
4889aee31b2efbf260acb1b88f23f651a557a39d9922753a5b9fc4182060c25b,17,4.71,0.53
da846eb382633f9a469e90de28269171ec4b1abbdc809553d12f50af3b1f87ee,17,3.59,-0.59
69d148606e5b363fbf42f407d8690e702c34c2caf4bf86b3828003ad32d75abf,17,3,-1.18
6d10520da2a111e9ef56ad1b1b0ca60c1929c073868756c7f5cbeb32a2b30686,17,5,0.82
218110fd9419bb1f19715962111f6659ff8abf747bf9b432cea7569d26845c2f,17,4.41,0.23
613e71b29df1460297b068da31b9dea7e436ba9bee6c7798fe1fb34ceffe0cf2,17,2.53,-1.65
8d89c0f740f6396fdf1f0409ab8dc9b9ebafd167dcaa12bdbb9c1405710b1d01,17,5,0.82
81e98483aede8d972cf8c12f1db2c296112eef393e9e0daf467fd5f092c110c2,17,1.47,-2.71
86b64e3080cc1cdf51c286653a68ed0cfe0b168a2f63e5f1c076c3b07ad103fe,17,4.59,0.41
15b97be43ee00b5caa500e23d9f4a32d63c02fa66ae80b636795366fa4924436,17,4.35,0.17
533c18ff6ba42715f5d71853c2f30233c7ac8e25c0a45c72b51149aedfe18ce5,17,5,0.82
09b7949cef1a48369794588ab543c116890a6186e8c1224f231151b031426e69,17,4,-0.18
8c16d6b56eb382b37a51410fa7c81ec0f45b6938ce677d4cc288a201b6b221ad,17,4.94,0.76
178996cc13ed4754fa8e44614315ffe48f771bb4dfef622633a15d454d23e0c0,17,1,-3.18
143ba48c02b64c208967e399d8cd643c26acf5598c4ff2cfece0c57daa6cf557,17,1.94,-2.24
2dd694048ab0b8e3051cde09be83936ea3e498d85b18c5d090eb97107e3e1441,17,4.29,0.11
662e3504d8bdf70536eb8a6d4ba6c9f1d008d597aee23a56cf4c109a25372527,17,4.65,0.47
b8030ff376af2fa34bb528b9ff6d7cfde9cf6ff4c288035feadf041b8afeb622,17,5,0.82
ba56b80ab93e473cd56093679f529fdb102552f315d29ed04e580afb453e0ac3,17,5,0.82
a00ba87ff411e03b75d82d06a6c811dfbf17ca5837ae1423a83bd618120d6b87,17,3.65,-0.53
f75d7df69e8a6d87b4ed380450afbf9cc915697cdfda1fe87c3ec2a78d8f065c,17,4.18,0
51f032ac00c61990f8ac542b202ee8e35be4653a78be6bb744b4775a42b03337,17,4.76,0.58
f345aec0873dde981a182742f84ef91e534afe3018bba1b80e6a862de15505f9,17,5,0.82
0e98db07c8e0d5ae2d69a20e7ed377194da4939be5ca8288da51e83ac6f997cc,17,3.12,-1.06
cbcbd2263eb6f4afcb4fd26de26f71e85ba5a0d066d130e33dc39471f077aed8,17,4.65,0.47
a4a7e3d032afb26bd7f34c4110d251a8b127fe08cfa26156f76bbb491996c89d,17,4.06,-0.12
e5be0b661fa260218252f7030c400a12b4a5f1b76cac2c0711f43752010d7eed,17,3.12,-1.06
2dcb7f5cbc951eefa54ccd14c539a22ec551dd9cd537b92dd59ab8c5f13341d2,17,1,-3.18
495a6cea1fc17d51cf5ea57a081f934283aac3ea3a9dd798b7bfc8a8394205b8,17,3.71,-0.47
def8fcb041667183b52bdfa540b459d56ae0b93488352666a3299c9105d3e42c,17,4.06,-0.12
908548c65f12d42e5aff76671a00c33a7e5765983a080c33c62786116401f519,17,4.18,0
813f83b43a6931e4a0a43e2bad0c92d36ebaf1643971c870c68c0c5741fb3c70,17,5,0.82
bd92ffc1d5797a7d6036f466b2ec5dec4e915b303ce18adbf3a51c34b08a71bd,17,4.88,0.7
c8e90025a9e0b10723a19794944f3274e898fe475cedbb2342a69412bc580779,17,5,0.82
3bae588fd739c2d357263ed4b750858cac9fabba9df0fc3aa89decb1f1b5979c,17,4.41,0.23
9331ad6982585c831081356085b2c695f154eea5e4b26a7978ae48ec7ac2b297,17,3.24,-0.94
669fb43d4543645f6f756d8218d2d803744b6284846303630f0dabefb77f1512,16,4.06,-0.12
20303c4b746c17ecf8ed4d9b294181f6fcf27526b12aa8ed85969f36e4085a60,16,4.31,0.13
a1e9ad14d46fcd2f8c388ffdcab0cfa2db0404d8d7e6fc5e23933012148c5795,16,4.25,0.07
958c2835c4b66a6f19930e4e11a5d0d09dabd830a4e81f0df93a2bcf114d6480,16,4,-0.18
9910ff90a9964ca82920bb6655e0ac4caa704722fcb56780d8c786f53bb83dc5,16,5,0.82
617b642c376314d7f857b319ed5e0db3ce6ac6d30b308ae0cfec4879ef94c28e,16,4.75,0.57
93f42231848600c4a7dc4b421f214bf1c591d258b35de40c2bdc0efdf071bab5,16,5,0.82
6cd12a55e0239588e2a939bdac93f9421b1efca6f3fae2d940c7d20c7fb69de1,16,2.31,-1.87
0ec90316abf016e3b0ee2292b7b4211f072c656734e0851345518a6ad7130dab,16,3.19,-0.99
924e1f873838b9939d221f00a4f9777b356ca59e4b8446eb911df476b219b403,16,3.25,-0.93
016ed1324014a10757e74f7ffc8b12fbbfd083988e72a453be797fd4ad1feb0b,16,3.69,-0.49
580cca92c6f1d6a0d260b99defd09be04d1e54b59d02abd042a8d586823286d2,16,5,0.82
6687a37ad7fa6da71896002039e9cdc3d529ec5d2c276a6ecb8c6df8f4703845,16,5,0.82
920d8de09a7a09cf22cfdc51979c6f4b3c1bcb2e7158fbb615f9f2eca9314836,16,4.06,-0.12
2364bb6a4b88b5dceedcf3e5976196546db4513b80b9c361017bbc92f1337ae6,16,4.44,0.26
5fc1d6cabd5f3ec436810ef17dda7e32a5e2b46b970223bcd5ab83a3fa37a40f,16,4.56,0.38
01c42773f1aa967982b95d710177990f7b16a8663fcfdb057b5589fbadd58f0a,16,4.88,0.7
0c4e3525787a99fef8743da4a4b572bae1e6e9210fcf8d9ff1cb0de5375c80f8,16,4.13,-0.05
aedf84471bc200121d6eb953c30ac727fb01974b3a0b892eff84f30ebaa767ea,16,4.5,0.32
e2d40d88b59567ae736b59e7a229325c4104902d9ca9283bc5e4e83d6c6406aa,16,4.25,0.07
d10b605d33dc861608930a9296b9335bd1c33cdda267108fbee55d7400b25f6c,16,3.56,-0.62
c665d13451010c5c5f780eee189fd8c15d73f7916fe1ae182b2fdb7ad4ea24f9,16,4.88,0.7
b21c7550439455edfa7857879529e1a619e32a79f4012a84b4a30a09aca8b9a0,16,5,0.82
8ce516bed65a48e235725d6e6e580f88ab640692aab0b01127cf4f1ed571cd28,16,4.81,0.63
03fe6718dd8be3222d86a3ab2d3d45b66a1cae3c8367b19e0bd281812fab4fdf,16,3.75,-0.43
46045a8f05963df4af01539cd453c387fb327f895e3dfea86a6afd15c351bdca,16,3.63,-0.55
7114b9d7666ae50fa46d61114c258509cb2eb26aaab66d0d776d6b00722d60c5,16,4.13,-0.05
4400fdc4766c9c8b2114f1c1056ed154b615dfbe09e4c62982d826670809ab5c,16,5,0.82
ae6c73dca4e99e30a003dac783aa158bcf5b2888b7f8ceeb805e9019b4045360,16,5,0.82
d2050b531fdf02e3a18efaa28638ce0490fbef31a04ab27dcc8ec59634f1a8b1,16,5,0.82
b6fd1b56355f68253dd298043b6f99e6caa538ce0fca164368a7815316f3cfeb,16,4.63,0.45
3087dbbf329fdc8996a39bf5e162215939f270efd76db34f5ffdc55ceb6e1716,16,4.38,0.2
e0f2408c690fe44bf91c2cd97bb7f556b4e5d4652533a951900053ce8db3b960,16,2.13,-2.05
ac44d01b98595774c7659b25d4be71fab8221a4329cae242fdf07e48fdbda3c5,16,5,0.82
c22ea982bd0f4e3136783daa3f72b7450657249371586fa1ecaba3be8a546e79,16,5,0.82
219b01047ae8cce728076e040fab6e583ff407b58107dfea6fc62955ad3fcb95,16,4.69,0.51
424fa4aad804e025e5b0abc0f10b605bdaeb28d0606adfb5eb60eea5a1443906,16,4.69,0.51
82ef0860097df69af08e37fbfe8f49aa0ad76fe30ea34ad202ae879388c48a75,16,5,0.82
8eb30cc9016e35156cee6e7daad3578bb7322211d8554d6c6fc4ad29a398a0a0,16,4,-0.18
ca12b7132fbfe287c8fc654f57f9ea4752a02a9cfb42fee3455fc8f1b6c51dee,16,5,0.82
09454665819d564b1486e9fc5c4867ebf5dac1e680c14cac4ab4feafb493380b,16,4.94,0.76
4c7eedf46575004c127589dc649383754e3a6c0ddd2c8306fb97068a8c0a5241,16,3.38,-0.8
64a0c967d7382696146672985c6330f1bdf68a208e8ba4936e9900fd0fb82749,16,4.56,0.38
4a0b0e799314e13df267b5399b5031f6e80c1a03a6232fe96759e2da0e3af4d6,16,3.75,-0.43
3345a979934fcf5dcff30ad5f22d0d3399b113ddaf3185120925f1cd6706745b,16,4.44,0.26
97d907d37c3a41613926f59fa75b214dd600a2c2ae816aa1e1a66e46a3e906f0,16,4.31,0.13
d191c2173c89d4428f4b4bdb0f3ef77d32ef8f06dedd3f227051720c9fb377a4,16,3.63,-0.55
931f5df9af181dd049385ddf8c814cbe3431a7f127e7b9f6a332b97f31516725,16,4.38,0.2
0af92e884e05c36203e9dc0b0e762bf183bb8058a2cdbf562043e71e254f5114,16,4.75,0.57
91accaa77a0ef6cb8f11232f0872e42552955f680590d0b91aac9a044ecdb203,16,4.63,0.45
c81353bc0a6bf00a3fdc8acbb875d82011b5ef8f487ef2f94a14222cdff14e0d,16,4.88,0.7
4017e84ed5a57efbeca145cf285d82bef8f6d4ae185996812629ea2ced2cc8a0,16,4.88,0.7
ec44358cacf16069341db9b37343257f4fe785d10406b8b9bc733a8c140d12c0,16,5,0.82
f20243ee9fc874223968a05d927d546f1e47283e88440b2a6b72817bb4001123,16,2.69,-1.49
0f4ccc0fd9b7809c0236662c3c3a1a38d0d117a9b0d90b66b52f38620e7011e0,16,4,-0.18
a0f0fb82a59959ecdc818c2a59ebec302fecce75b8fcd269b997f2786b27c30b,16,4.88,0.7
b95775f480f753f7c4c8b71ac79e07c54f2fb3e7f41d0ecc736a8f138c9daf4b,16,4.25,0.07
6edd0ee65b8e88e52f8089d57958e9dc3beee35ad086fbac557190fbb5676dc1,16,4.94,0.76
86eed5bc70b79d787ffae6174c8d0b92c8c5d4587e85199af83ca9632f94ecd3,16,3.44,-0.74
4f57e3852f7738b9e0786d89c364dfa46f9889b7a129c5181c63dc4bd882a511,16,4.56,0.38
7e47a7037c498399bb57d06d194de44c5520f6cbd3249df8e7ea89962a7d6f15,16,4.13,-0.05
7bbbfe1db48b5a40c8e3855bc39650bf8afaefdcc3e6c6e80a02ced3359a4515,16,5,0.82
9a65c0f52aa1f964828151369e237dd2b34633e77af92cb7929d1e857d9831e4,16,4.5,0.32
a1586ecd87d86f7c16bea99e59bba168ec355e5924380e79922832eb0c6d7425,16,4.13,-0.05
21ae1a963345dee16e2fe86a3293ee9d4a8a239e9fdc3e7a9fd9848597642ae0,16,4.94,0.76
f7a6e22e0f7a3154ccfe1c988396bfc559befd3a861a5300af69fb6f43db8a9b,16,5,0.82
9d3ef380e70e6145eaec5f8c28c368882747e4bae7271e4f9d9d7ace2f46fea9,16,5,0.82
dfcbd541207d81db819d1a04caee121fa14f347dc5f87db4af043dbeed258d76,16,3.88,-0.3
54f51837917907ed7679283b01e1771479bbd9c3a6447559553c19def4c26278,16,4.06,-0.12
18cd84a088681948045c87550c79b792cdc7a03cb720350ec1ac19087c03283f,16,4.75,0.57
04a274bb8f66cd4838f2617fa33730cc27af30b294fa394641ccb040599e5d39,16,4,-0.18
1cf42abbd1a6513435d44177dc1c932da7125368d9601f2a49ac2f9428444561,16,4.5,0.32
f799455669930bfd92923ebf267e252c61ad5bb18545890072034e568a57fc60,16,4.94,0.76
88313fb3bfb979a6f559341a3c95ecd5d1035c9a57e484e9d49b4eb3f5dd47a3,16,2.31,-1.87
e0450d7555168b1a8066a38d317daaddeb4dfb0f3a835e6d5743200b9440a8b1,16,2.13,-2.05
d39b8dd2077d0ca6a023dd4e1c28e3af54fe7b163bdca6c46a023a04af7a2a16,16,4.25,0.07
26ce7d16590a88333ce6ff624daba05e964558f9303220ea7b7419736ffb151e,16,4.88,0.7
6c1cc5503528b27df086e234058491e34a2b915a09b075d21fbb343fa1e70d84,16,5,0.82
d4d1fc941657f3fa10b9c9fe1922007213e57c14625d8fe870267d2aa2466cd6,16,5,0.82
5829fdf56ae2f94cfc473faf45a085c5e38ac40e95b404e2cd08c9263433ac4a,16,4.94,0.76
b6ad605419027264d0c7c82b1e7d2d121b86719ef4d0e1323cab7e2df3e522fa,16,4.81,0.63
b17b5f0fecd16afc28154b074cb2989e877440d1c956ed47318e69baa2661548,16,2.75,-1.43
1478c5a3189e56a4a036ef41feb6b9f70049f3887c0976304ae5c7f7d35fe346,16,5,0.82
069f28c1fff9d98743cf9b719affa2d8d86a7a94b01d511f3f5b859ed3d23a82,16,2.94,-1.24
4012dc55cf5f6cfcce713367c91008d6915260288612c4237619a4e0bfc883b5,16,2.38,-1.8
4adac062561adfed047831d27b51a61b602ca02726cf4440caf41733f49081f1,16,5,0.82
337977e402c00c6001f4b6d33fab99fac177c3c10464527e8c0ab9464824580a,16,5,0.82
2a638a0c00477b9612d915bffc33858f708f5b5a17045664224c4de0295b59b7,16,3.81,-0.37
b91a30b1edfe3d816af1f66be78c6407315babec4916b0ffe93f260242874d35,16,4.75,0.57
2b6f01de3eb4115b1ecb81117a45fa430854aeb7d5d3601a24d9ceeb8d793a6c,16,3.88,-0.3
e72cc315a98c6e38fcd40e7da4025d19d1bd39bc6ef78411caa66866b5385158,16,3.13,-1.05
6f72a99d066a3b8a739290ed5aba66cc3ab464f0578346e66dbc4f1553d8bf94,16,5,0.82
ed8ab540c656675513b98390ac69a49c93131b5f302aaef519493934d934e376,16,4.5,0.32
f81d7bd01d018edf15074ace71622629334100a28b8d0dae4b5920d2232a14a4,16,4.75,0.57
913e2e6eb6738f0898bae74c396af3ff2fef5911997d16db675b4c72b96aee2c,16,4.38,0.2
b24179d9f454498e823428c9d70867c0ca8c8d2ce3f8290b4cb9378d1240e579,16,4.56,0.38
b02d566273334974951c2f4a8d76b8d08d6174a920f17802177475afb4443a6c,16,4.69,0.51
5a7c1612d0e04690da58db56ee57cc694141dae0d7e21f0f1b8a12f89f158a39,16,4.38,0.2
04aedc049b37b350e20c8bceae62705cdc3894bf9d2a4f276885f0830e261812,16,4.75,0.57
e4eb4b33648beaec250badeb625accc1159aeab89c4aaa92e7670a5f46913c84,16,3.88,-0.3
cda66ca25cbd26d9678a6a33f2d7fea4acc699a54395ed623d00a03fb0a940c1,16,4.81,0.63
bc9908a74f9b0b6f12e1c1dded7fb08c63c3e7ccf8723b3b6e4cb1beeabd1d90,16,3.88,-0.3
221733cc021f04f5ba8702a3bf8ad804675dd867c99022eb68d5eb38665e5063,16,2.13,-2.05
5b93bde258b6b35e09f918d06c21cd70eddeb1807484b03deca1b1089b73ccb8,16,3.63,-0.55
a8225315efb46a9f4e381fd9b1d60e5932ff37365d562b75bc9287bffafb064c,16,4.06,-0.12
731dd6ed1d399ef2f0c46524647642394b4f7c0e7f7e469e86770a805838a8f5,16,4.63,0.45
9d6119d5700d1834d4ab5dca212d42aa60b02651fc807a38948ab81a9db31b82,16,5,0.82
64d68de96f639f9c6b988811f34762b30ef3014ea1e145b084dae02f76ca33b1,16,3.13,-1.05
bdf3556257991d9685700dbf65e401025721c9f885490c1003dc89dae01dcb72,16,3.63,-0.55
7879217e700082462acd7f8b1446e807cc814e9797355991c61709962f5c0ff1,16,5,0.82
15679e9ba6c9167d61616020bd1435c73a761cc93a5a24c73c1fdaabc72e2ba6,16,4.44,0.26
0c6888b0a9e6d37bd117e298f79fc41e8095e2f27fe00ccec941ef2d9e8b2e91,16,3,-1.18
d852105c22cfafb2f58deb411b903224b83c2b11d4723d2e4f36dbbeb6f8410d,16,4.56,0.38
840eb59a6757ea40826ad1265df3f8298c71b94494d218df4df03029f1095629,16,4.88,0.7
321e106bdae812ee7a72736111a7b85418079b061a42cbc3dc3cfd74594288be,16,3.19,-0.99
467edf81fc03f17c68a6442ae53594e1f4c3ba80bfbb351a42e1934ee87926c5,16,4.63,0.45
c69b6a850f81a29aa3a532ae4e6d036d9b7533108b39f27a45caa4c9cbb644dd,16,3.81,-0.37
114c995afa67d337ba7e25e77119cf4c6d9ed9da4fd9577ccd1c429d10966f16,16,4.94,0.76
f9312db54c8133eae8eb341beb554e9b728990490eae9248d69cba1fce072492,16,4,-0.18
15b81338acb9c90a3c826396ccac50032457da876a0ee68abbb92bc45a256705,16,4.88,0.7
29453bb78e8a552e8c27a59c12867e34488e0e510396ec5c9dc4dd4bd97a721c,16,4.94,0.76
3b442c408bdae20a2e93eada411d0fdd13f9e6782ba7b10accbbed34a580e56a,16,3.69,-0.49
d60ee712d75be05dda916e77ab831669d66bb8c3d43629e7c76b1e5db329f2d1,16,5,0.82
1a612ada8e7fad58fe28035a706dcc778386a85b90bb6199e1dd06798716dc43,16,5,0.82
f80c8509b1c4a197ddf19ee02ebafbf84a3864e8ab77cd61907e151eb793c4af,16,3.81,-0.37
6ba9b16f826dd0230aa985a18e62e6e4aa7fa102f738820f2307d6bfb944308f,16,4.31,0.13
6ef6dc02e37088a85db6890fba9af8ce7115707941ae99c50f674a4a09e36472,16,4.19,0.01
fad456021c684eba48bf5bfc57a9c4ee0b726cd41a0663de7873d1876247c9b8,16,3.06,-1.12
db950248d1ae8d526b5153cff8f05ef7ec7d478ae87791a460990e82ff0369b0,16,5,0.82
e148a9c614119837d7b0db72234095949fcff9f1d36e9191814fcf497f9aeb8c,16,5,0.82
6ee2b3726cbfc450356cbd6c39e4ab516c5838e4357ade20f774a1dab0844e0e,16,3.88,-0.3
985c9d48b961df807a5c1aec2ffee6768670abd74a400d962d1a55027fa7a351,16,3.94,-0.24
cc78e7c6c5cdf52d41e5ebba4b881fb493c12d4cfc58b36cb6531c4d4af50408,16,3.94,-0.24
32cc1f29a73b1c35a0f0eeb6906f62d676c57b19746cd104e4f0d31e71fa4489,16,4.5,0.32
06901ad673dad8e262ed84521e7268c8231fb057ecebe3da1369bae7e01b36c9,16,3.13,-1.05
33b8d26a8e535f4848259f0742eeb3d27baca113288b362389eea03b2255c910,16,5,0.82
9d4f1a86e164097f7b8d838e4f03e985bb4d124009a3973249d3769fc92cf5bb,16,3.06,-1.12
c393406b3e02b9b3550d2a692679069e88a5a7d368ce1992be65d5ef363c86a7,16,4.81,0.63
7a71a982facdf31a113adc81d7b621b0e0138c8cdcd5f076948fa2c9fc571062,16,3.38,-0.8
17fd733e5ae081ca0662e34095e8d2e3996aae797cb2b0edf271742e427542ef,16,2.94,-1.24
7788d3d3aeca8868748fe9908aeaec45f3b6858cd582a5c95efc69e62fb14d6c,16,4.13,-0.05
3543e751057c988e0a8da847896faba5ee45aa847a5b890a4b27075fd84ffcb7,16,4.75,0.57
4372aee9a45d554adb59548bbb62e959727010e14120a8983cb7e55907982665,16,3.56,-0.62
79bcbe8a2b2b6a4918dfdaabf0068510df9661757a261bbcedfd1323770ea956,16,3.81,-0.37
a10faf0fa037721595884905a7cfbba0b4b1e6f98eeffd1a7fe5450ba05eb0c9,16,3.88,-0.3
64fcee6a6bd4df2806842370c3dfb3cb5f4b79bc273be331bcb1fb9d0bfb43db,16,4.75,0.57
57cc5371de2bae4565d7dca409f872263b691c2248e6fff9b3784314003eac1f,16,3.94,-0.24
950dfa7ba64dce54cb7ab9caedb735a4740b96fc9d5171f46388ccad11dd50a1,16,4.38,0.2
84dc59cc7e5bd24512f455c5d990934f7bee97706f976b71ae5116973a14d3c2,16,5,0.82
a7157e152e1080ec53b9c418cf5af7bf2132262847a6a039a186381eaa4df169,16,1,-3.18
7cb5d50d2fe11eb4515eaf6b506816fcb768840c87d36f93dee74163c8b47f5f,16,5,0.82
87cf5a3c10b887a5e2b9be22dd921f8339214262f46aff593cf4d41e99063b14,16,4.06,-0.12
f491d6047a2e29a6635e034279fd13497db2731d2956a44851461799ca16efe8,16,4.56,0.38
8db1e5be152e920a25e67856cd25472297c8b4d9f36d76ea40912d228f6718ed,16,5,0.82
ae568ccbfa90f096861070fab70878bda000c4742fc8bf75b737746713113028,16,4.88,0.7
14df140255a2e6b82b6aeb1c773b8e3231539c7d791682d40b5af267dabc2e79,16,1.38,-2.8
416f89963fcd251aedebc659c9e817570552bec032fbf9b5cb240032ef5ef59e,16,5,0.82
13d97e780f3aee2aefdbc6f3cd77a7067d9999efa297f9024cb0e2fc3589a65a,16,4,-0.18
de2893a618ce1f59ca2466b840b003196c44c41cc3ede5f5d6c340f577d2ed2b,16,5,0.82
